broker_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	COMMON_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	source_name	treatment	cell type	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	SRS4617822	SAMN11406748	GSM3721171	RMS152	10090	Mus musculus	house mouse	SRP192396	SRX5676191	SRR8890513	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617822&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617822&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1988292	99414600	2019-04-14	2019-04-14
NCBI	SRS4617821	SAMN11406749	GSM3721170	RMS151	10090	Mus musculus	house mouse	SRP192396	SRX5676190	SRR8890512	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617821&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617821&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1236756	61837800	2019-04-14	2019-04-14
NCBI	SRS4617820	SAMN11406750	GSM3721169	RMS150	10090	Mus musculus	house mouse	SRP192396	SRX5676189	SRR8890511	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617820&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617820&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	41341	2067050	2019-04-14	2019-04-14
NCBI	SRS4617819	SAMN11406751	GSM3721168	RMS149	10090	Mus musculus	house mouse	SRP192396	SRX5676188	SRR8890510	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617819&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617819&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1150591	57529550	2019-04-14	2019-04-14
NCBI	SRS4617818	SAMN11406752	GSM3721167	RMS148	10090	Mus musculus	house mouse	SRP192396	SRX5676187	SRR8890509	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617818&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617818&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1812292	90614600	2019-04-14	2019-04-14
NCBI	SRS4617817	SAMN11406753	GSM3721166	RMS147	10090	Mus musculus	house mouse	SRP192396	SRX5676186	SRR8890508	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617817&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617817&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1750576	87528800	2019-04-14	2019-04-14
NCBI	SRS4617816	SAMN11406754	GSM3721165	RMS146	10090	Mus musculus	house mouse	SRP192396	SRX5676185	SRR8890507	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617816&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617816&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1746401	87320050	2019-04-14	2019-04-14
NCBI	SRS4617815	SAMN11406755	GSM3721164	RMS145	10090	Mus musculus	house mouse	SRP192396	SRX5676184	SRR8890506	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617815&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617815&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2046004	102300200	2019-04-14	2019-04-14
NCBI	SRS4617814	SAMN11406756	GSM3721163	RMS144	10090	Mus musculus	house mouse	SRP192396	SRX5676183	SRR8890586	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617814&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617814&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	409715	20485750	2019-04-14	2019-04-14
NCBI	SRS4617811	SAMN11406757	GSM3721160	RMS141	10090	Mus musculus	house mouse	SRP192396	SRX5676180	SRR8890583	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617811&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617811&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	656978	32848900	2019-04-14	2019-04-14
NCBI	SRS4617810	SAMN11406758	GSM3721159	RMS140	10090	Mus musculus	house mouse	SRP192396	SRX5676179	SRR8890582	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617810&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617810&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2369764	118488200	2019-04-14	2019-04-14
NCBI	SRS4617809	SAMN11406759	GSM3721158	RMS139	10090	Mus musculus	house mouse	SRP192396	SRX5676178	SRR8890581	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617809&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617809&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1386802	69340100	2019-04-14	2019-04-14
NCBI	SRS4617808	SAMN11406760	GSM3721157	RMS138	10090	Mus musculus	house mouse	SRP192396	SRX5676177	SRR8890580	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617808&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617808&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2283859	114192950	2019-04-14	2019-04-14
NCBI	SRS4617807	SAMN11406761	GSM3721156	RMS137	10090	Mus musculus	house mouse	SRP192396	SRX5676176	SRR8890579	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617807&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617807&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2365377	118268850	2019-04-14	2019-04-14
NCBI	SRS4617806	SAMN11406762	GSM3721155	RMS136	10090	Mus musculus	house mouse	SRP192396	SRX5676175	SRR8890578	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617806&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617806&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1131490	56574500	2019-04-14	2019-04-14
NCBI	SRS4617813	SAMN11406763	GSM3721162	RMS143	10090	Mus musculus	house mouse	SRP192396	SRX5676182	SRR8890585	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617813&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617813&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	853897	42694850	2019-04-14	2019-04-14
NCBI	SRS4617812	SAMN11406764	GSM3721161	RMS142	10090	Mus musculus	house mouse	SRP192396	SRX5676181	SRR8890584	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617812&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617812&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1584432	79221600	2019-04-14	2019-04-14
NCBI	SRS4617903	SAMN11406765	GSM3721252	RMS370	10090	Mus musculus	house mouse	SRP192396	SRX5676272	SRR8890603	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617903&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617903&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	126515	6325750	2019-04-14	2019-04-14
NCBI	SRS4617901	SAMN11406766	GSM3721251	RMS369	10090	Mus musculus	house mouse	SRP192396	SRX5676271	SRR8890602	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617901&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617901&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2690946	134547300	2019-04-14	2019-04-14
NCBI	SRS4617902	SAMN11406767	GSM3721250	RMS365	10090	Mus musculus	house mouse	SRP192396	SRX5676270	SRR8890601	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617902&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617902&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2456864	122843200	2019-04-14	2019-04-14
