center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	collection date	environment (biome)	environment (feature)	environment (material)	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	human skin environmental package	investigation type	project name	sequencing method	ENA-CHECKLIST	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
Yale University, New Haven, United States	ERS7648230	SAMEA9969942	HD01_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648230&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648230&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648231	SAMEA9969943	HD02_air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648231&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648231&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648232	SAMEA9969944	HD03_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648232&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648232&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648233	SAMEA9969945	HD04_air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648233&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648233&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648234	SAMEA9969946	HD05_air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648234&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648234&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648235	SAMEA9969947	MF01v1Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648235&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648235&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648236	SAMEA9969948	MF01v2.Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648236&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648236&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648237	SAMEA9969949	MF02v2Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648237&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648237&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648238	SAMEA9969950	MF03v1.Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648238&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648238&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648239	SAMEA9969951	MF03v2_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648239&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648239&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648240	SAMEA9969952	MF03v3_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648240&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648240&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648241	SAMEA9969953	MF04v1_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648241&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648241&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648242	SAMEA9969954	MF04v2_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648242&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648242&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648243	SAMEA9969955	MF04v3_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648243&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648243&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648244	SAMEA9969956	MF04v3.Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648244&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648244&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648245	SAMEA9969957	MF05v1_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648245&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648245&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648246	SAMEA9969958	MF05v2_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648246&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648246&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648247	SAMEA9969959	MF05v4_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648247&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648247&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648248	SAMEA9969960	MF06v1.Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648248&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648248&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648249	SAMEA9969961	MF06v2.Air	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648249&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648249&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
Yale University, New Haven, United States	ERS7648250	SAMEA9969962	MF07v1_Air-v1v3MAK02	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	539655	human skin metagenome	ERA6456421	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648250&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=ERS7648250&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-03-05	skin	skin	skin	USA	41.310726	-72.929916	human-skin	bacteria_archaea	Malignant T Cell Activation by Bacillus safensis isolated from Cutaneous T Cell Lymphoma Lesions	illumina miseq	ERC000017	2021-09-27	2021-09-27
