broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	DESCRIPTION	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	collection_date	env_biome	env_feature	env_material	geo_loc_name	lat_lon	host	run	well	SampleID	RunName	SubjectID	SkinType	BodySite	Timepoint	Group	Cage	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	pda|e00011027	SRS2390796	SAMN07416480	110445	NA	540485	mouse skin metagenome	Sample110445	SRP113696	SRX3043019	SRR8792154	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390796&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390796&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B1	110445	MiSeq_21	13	Lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	104944	31483200	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390797	SAMN07416481	110446	NA	540485	mouse skin metagenome	Sample110446	SRP113696	SRX3043020	SRR8792155	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390797&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390797&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B2	110446	MiSeq_21	14	Non-lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	103759	31127700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390801	SAMN07416482	110447	NA	540485	mouse skin metagenome	Sample110447	SRP113696	SRX3043021	SRR8792156	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390801&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390801&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B3	110447	MiSeq_21	15	Lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	89615	26884500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390798	SAMN07416483	110448	NA	540485	mouse skin metagenome	Sample110448	SRP113696	SRX3043022	SRR8792157	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390798&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390798&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B4	110448	MiSeq_21	16	Non-lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	112776	33832800	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390800	SAMN07416484	110449	NA	540485	mouse skin metagenome	Sample110449	SRP113696	SRX3043023	SRR8792158	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390800&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390800&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B5	110449	MiSeq_21	17	Lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	119869	35960700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390799	SAMN07416485	110450	NA	540485	mouse skin metagenome	Sample110450	SRP113696	SRX3043024	SRR8792159	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390799&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390799&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B6	110450	MiSeq_21	18	Non-lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	122270	36681000	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390802	SAMN07416486	110451	NA	540485	mouse skin metagenome	Sample110451	SRP113696	SRX3043025	SRR8792160	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390802&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390802&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B7	110451	MiSeq_21	19	Lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	91942	27582600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390803	SAMN07416487	110452	NA	540485	mouse skin metagenome	Sample110452	SRP113696	SRX3043026	SRR8792161	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390803&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390803&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B8	110452	MiSeq_21	20	Non-lesion	Ear	4 weeks	Isotype	2	MIGS/MIMS/MIMARKS.host-associated	108892	32667600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390804	SAMN07416488	110453	NA	540485	mouse skin metagenome	Sample110453	SRP113696	SRX3043027	SRR8792162	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390804&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390804&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B9	110453	MiSeq_21	21	Lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	114197	34259100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390806	SAMN07416489	110454	NA	540485	mouse skin metagenome	Sample110454	SRP113696	SRX3043028	SRR8792163	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390806&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390806&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B10	110454	MiSeq_21	22	Non-lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	111689	33506700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390805	SAMN07416490	110455	NA	540485	mouse skin metagenome	Sample110455	SRP113696	SRX3043029	SRR8792164	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390805&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390805&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B11	110455	MiSeq_21	23	Lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	107269	32180700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390808	SAMN07416491	110456	NA	540485	mouse skin metagenome	Sample110456	SRP113696	SRX3043030	SRR8792165	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390808&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390808&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	B12	110456	MiSeq_21	24	Non-lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	97969	29390700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390807	SAMN07416492	110457	NA	540485	mouse skin metagenome	Sample110457	SRP113696	SRX3043031	SRR8792166	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390807&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390807&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C1	110457	MiSeq_21	25	Lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	123738	37121400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390809	SAMN07416493	110458	NA	540485	mouse skin metagenome	Sample110458	SRP113696	SRX3043032	SRR8792167	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390809&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390809&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C2	110458	MiSeq_21	26	Non-lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	105150	31545000	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390812	SAMN07416494	110459	NA	540485	mouse skin metagenome	Sample110459	SRP113696	SRX3043033	SRR8792168	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390812&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390812&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C3	110459	MiSeq_21	27	Lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	92864	27859200	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390810	SAMN07416495	110460	NA	540485	mouse skin metagenome	Sample110460	SRP113696	SRX3043034	SRR8792169	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390810&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390810&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C4	110460	MiSeq_21	28	Non-lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	124444	37333200	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390811	SAMN07416496	110461	NA	540485	mouse skin metagenome	Sample110461	SRP113696	SRX3043035	SRR8792170	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390811&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390811&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C5	110461	MiSeq_21	29	Lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	125821	37746300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390813	SAMN07416497	110462	NA	540485	mouse skin metagenome	Sample110462	SRP113696	SRX3043036	SRR8792171	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390813&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390813&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C6	110462	MiSeq_21	30	Non-lesion	Ear	4 weeks	aIL-12	3	MIGS/MIMS/MIMARKS.host-associated	103526	31057800	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390814	SAMN07416498	110463	NA	540485	mouse skin metagenome	Sample110463	SRP113696	SRX3043037	SRR8792172	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390814&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390814&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C7	110463	MiSeq_21	31	Lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	114671	34401300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390815	SAMN07416499	110464	NA	540485	mouse skin metagenome	Sample110464	SRP113696	SRX3043038	SRR8792173	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390815&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390815&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C8	110464	MiSeq_21	32	Non-lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	204504	61351200	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390816	SAMN07416500	110465	NA	540485	mouse skin metagenome	Sample110465	SRP113696	SRX3043039	SRR8792174	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390816&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390816&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C9	110465	MiSeq_21	33	Lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	154048	46214400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390817	SAMN07416501	110466	NA	540485	mouse skin metagenome	Sample110466	SRP113696	SRX3043040	SRR8792175	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390817&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390817&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C10	110466	MiSeq_21	34	Non-lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	135063	40518900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390819	SAMN07416502	110467	NA	540485	mouse skin metagenome	Sample110467	SRP113696	SRX3043041	SRR8792176	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390819&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390819&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C11	110467	MiSeq_21	35	Lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	145497	43649100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390818	SAMN07416503	110468	NA	540485	mouse skin metagenome	Sample110468	SRP113696	SRX3043042	SRR8792177	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390818&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390818&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	C12	110468	MiSeq_21	36	Non-lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	129902	38970600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390821	SAMN07416504	110469	NA	540485	mouse skin metagenome	Sample110469	SRP113696	SRX3043043	SRR8792178	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390821&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390821&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	D1	110469	MiSeq_21	37	Lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	132015	39604500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390820	SAMN07416505	110470	NA	540485	mouse skin metagenome	Sample110470	SRP113696	SRX3043044	SRR8792179	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390820&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390820&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	D2	110470	MiSeq_21	38	Non-lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	165617	49685100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390824	SAMN07416506	110471	NA	540485	mouse skin metagenome	Sample110471	SRP113696	SRX3043045	SRR8792180	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390824&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390824&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	D3	110471	MiSeq_21	39	Lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	111204	33361200	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390822	SAMN07416507	110472	NA	540485	mouse skin metagenome	Sample110472	SRP113696	SRX3043046	SRR8792181	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390822&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390822&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	D4	110472	MiSeq_21	40	Non-lesion	Ear	4 weeks	aIL-12	4	MIGS/MIMS/MIMARKS.host-associated	130341	39102300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390823	SAMN07416508	110493	NA	540485	mouse skin metagenome	Sample110493	SRP113696	SRX3043047	SRR8792182	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390823&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390823&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F1	110493	MiSeq_21	61	NA	Negative	4 weeks	Negative Control	NA	MIGS/MIMS/MIMARKS.host-associated	100053	30015900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390825	SAMN07416509	110494	NA	540485	mouse skin metagenome	Sample110494	SRP113696	SRX3043048	SRR8792183	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390825&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390825&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F2	110494	MiSeq_21	1	Lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	104855	31456500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390826	SAMN07416510	110495	NA	540485	mouse skin metagenome	Sample110495	SRP113696	SRX3043049	SRR8792184	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390826&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390826&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F3	110495	MiSeq_21	2	Non-lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	94862	28458600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390827	SAMN07416511	110496	NA	540485	mouse skin metagenome	Sample110496	SRP113696	SRX3043050	SRR8792185	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390827&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390827&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F4	110496	MiSeq_21	3	Lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	96503	28950900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390828	SAMN07416512	110497	NA	540485	mouse skin metagenome	Sample110497	SRP113696	SRX3043051	SRR8792186	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390828&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390828&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F5	110497	MiSeq_21	4	Non-lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	101031	30309300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390831	SAMN07416513	110498	NA	540485	mouse skin metagenome	Sample110498	SRP113696	SRX3043052	SRR8792187	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390831&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390831&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F6	110498	MiSeq_21	5	Lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	87417	26225100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390829	SAMN07416514	110499	NA	540485	mouse skin metagenome	Sample110499	SRP113696	SRX3043053	SRR8792188	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390829&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390829&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F7	110499	MiSeq_21	6	Non-lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	96584	28975200	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390830	SAMN07416515	110500	NA	540485	mouse skin metagenome	Sample110500	SRP113696	SRX3043054	SRR8792189	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390830&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390830&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F8	110500	MiSeq_21	7	Lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	85351	25605300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390833	SAMN07416516	110501	NA	540485	mouse skin metagenome	Sample110501	SRP113696	SRX3043055	SRR8792190	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390833&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390833&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F9	110501	MiSeq_21	8	Non-lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	108739	32621700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390832	SAMN07416517	110502	NA	540485	mouse skin metagenome	Sample110502	SRP113696	SRX3043056	SRR8792239	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390832&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390832&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F10	110502	MiSeq_21	9	Lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	100918	30275400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390835	SAMN07416518	110503	NA	540485	mouse skin metagenome	Sample110503	SRP113696	SRX3043057	SRR8792240	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390835&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390835&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2014-11-03	NA	NA	NA	NA	NA	Mouse	MiSeq_21	F11	110503	MiSeq_21	10	Non-lesion	Ear	6 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	92445	27733500	2017-07-28	2017-07-28
