broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	sample_identifier	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	pda|jordanr	SRS5814719	SAMN13547032	91-18-C	91-18-Crib	539655	human skin metagenome	SRP237383	SRX7355383	SRR10678540	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814719&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814719&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-18-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	94821	57082242	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814720	SAMN13547033	91-18-S	91-18-Skin	539655	human skin metagenome	SRP237383	SRX7355384	SRR10678539	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814720&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814720&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-18-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	104591	62963782	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814721	SAMN13547034	91-19-A	91-19-Air	539655	human skin metagenome	SRP237383	SRX7355385	SRR10678538	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814721&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814721&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-19-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	77448	46623696	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814722	SAMN13547035	91-19-C	91-19-Crib	539655	human skin metagenome	SRP237383	SRX7355386	SRR10678537	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814722&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814722&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-19-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	97907	58940014	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814726	SAMN13547036	91-19-S	91-19-Skin	539655	human skin metagenome	SRP237383	SRX7355387	SRR10678536	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814726&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814726&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-19-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	95465	57469930	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814724	SAMN13547037	91-20-A	91-20-Air	539655	human skin metagenome	SRP237383	SRX7355388	SRR10678535	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814724&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814724&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-20-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	68759	41392918	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814725	SAMN13547038	91-20-C	91-20-Crib	539655	human skin metagenome	SRP237383	SRX7355389	SRR10678534	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814725&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814725&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-20-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	108169	65117738	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814733	SAMN13547039	91-20-S	91-20-Skin	539655	human skin metagenome	SRP237383	SRX7355390	SRR10678533	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814733&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814733&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-20-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	97379	58622158	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814727	SAMN13547040	91-23-A	91-23-Air	539655	human skin metagenome	SRP237383	SRX7355391	SRR10678532	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814727&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814727&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-23-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	27185	16365370	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814728	SAMN13547041	91-23-C	91-23-Crib	539655	human skin metagenome	SRP237383	SRX7355392	SRR10678531	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814728&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814728&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-23-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	13	7826	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814729	SAMN13547042	91-23-S	91-23-Skin	539655	human skin metagenome	SRP237383	SRX7355394	SRR10678529	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814729&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814729&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-23-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	94486	56880572	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814732	SAMN13547043	91-25-A	91-25-Air	539655	human skin metagenome	SRP237383	SRX7355395	SRR10678528	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814732&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814732&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-25-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	65865	39650730	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814731	SAMN13547044	91-25-C	91-25-Crib	539655	human skin metagenome	SRP237383	SRX7355396	SRR10678527	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814731&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814731&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-25-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	58533	35236866	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814734	SAMN13547045	91-25-S	91-25-Skin	539655	human skin metagenome	SRP237383	SRX7355397	SRR10678526	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814734&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814734&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-25-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	91933	55343666	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814735	SAMN13547046	91-6-C	91-6-Crib	539655	human skin metagenome	SRP237383	SRX7355398	SRR10678525	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814735&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814735&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-6-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	72262	43501724	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814736	SAMN13547047	91-6-S	91-6-Skin	539655	human skin metagenome	SRP237383	SRX7355399	SRR10678524	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814736&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814736&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-6-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	61742	37168684	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814737	SAMN13547048	91-7-A	91-7-Air	539655	human skin metagenome	SRP237383	SRX7355400	SRR10678523	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814737&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814737&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-7-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	71006	42745612	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814738	SAMN13547049	91-7-C	91-7-Crib	539655	human skin metagenome	SRP237383	SRX7355401	SRR10678522	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814738&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814738&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-7-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	83490	50260980	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814739	SAMN13547050	91-7-S	91-7-Skin	539655	human skin metagenome	SRP237383	SRX7355402	SRR10678521	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814739&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814739&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-7-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	68677	41343554	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814742	SAMN13547051	91-8-A	91-8-Air	539655	human skin metagenome	SRP237383	SRX7355403	SRR10678520	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814742&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814742&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-8-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	66565	40072130	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814740	SAMN13547052	91-8-C	91-8-Crib	539655	human skin metagenome	SRP237383	SRX7355405	SRR10678518	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814740&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814740&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-8-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	75454	45423308	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814741	SAMN13547053	91-8-S	91-8-Skin	539655	human skin metagenome	SRP237383	SRX7355406	SRR10678517	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814741&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814741&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-8-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	81336	48964272	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814746	SAMN13547054	91-9-A	91-9-Air	539655	human skin metagenome	SRP237383	SRX7355407	SRR10678516	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814746&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814746&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-9-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	160	96320	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814744	SAMN13547055	91-9-C	91-9-Crib	539655	human skin metagenome	SRP237383	SRX7355408	SRR10678515	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814744&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814744&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-9-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	83860	50483720	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814747	SAMN13547056	91-9-S	91-9-Skin	539655	human skin metagenome	SRP237383	SRX7355409	SRR10678514	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814747&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814747&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	91-9-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	91726	55219052	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814745	SAMN13547057	92-1-A	92-1-Air	539655	human skin metagenome	SRP237383	SRX7355410	SRR10678513	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814745&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814745&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-1-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	31022	18675244	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814748	SAMN13547058	92-1-C	92-1-Crib	539655	human skin metagenome	SRP237383	SRX7355411	SRR10678512	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814748&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814748&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-1-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	82334	49565068	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814751	SAMN13547059	92-1-S	92-1-Skin	539655	human skin metagenome	SRP237383	SRX7355412	SRR10678511	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814751&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814751&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-1-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	74405	44791810	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814750	SAMN13547060	92-2-A	92-2-Air	539655	human skin metagenome	SRP237383	SRX7355413	SRR10678510	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814750&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814750&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-2-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	70602	42502404	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814749	SAMN13547061	92-2-C	92-2-Crib	539655	human skin metagenome	SRP237383	SRX7355414	SRR10678509	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814749&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814749&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-2-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	69942	42105084	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814755	SAMN13547062	92-2-S	92-2-Skin	539655	human skin metagenome	SRP237383	SRX7355416	SRR10678507	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814755&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814755&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-2-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	82455	49637910	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814753	SAMN13547063	92-3-A	92-3-Air	539655	human skin metagenome	SRP237383	SRX7355417	SRR10678506	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814753&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814753&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-3-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	77372	46577944	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814754	SAMN13547064	92-3-C	92-3-Crib	539655	human skin metagenome	SRP237383	SRX7355418	SRR10678505	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814754&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814754&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-3-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	52271	31467142	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814757	SAMN13547065	92-3-S	92-3-Skin	539655	human skin metagenome	SRP237383	SRX7355419	SRR10678504	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814757&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814757&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-3-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	86678	52180156	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814756	SAMN13547066	92-4-A	92-4-Air	539655	human skin metagenome	SRP237383	SRX7355420	SRR10678503	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814756&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814756&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-4-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	74223	44682246	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814758	SAMN13547067	92-4-C	92-4-Crib	539655	human skin metagenome	SRP237383	SRX7355421	SRR10678502	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814758&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814758&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-4-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	55659	33506718	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814759	SAMN13547068	92-4-S	92-4-Skin	539655	human skin metagenome	SRP237383	SRX7355422	SRR10678501	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814759&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814759&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	92-4-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	88974	53562348	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814761	SAMN13547069	94-1-A	94-1-Air	539655	human skin metagenome	SRP237383	SRX7355423	SRR10678500	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814761&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814761&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	94-1-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	67120	40406240	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814763	SAMN13547070	94-1-C	94-1-Crib	539655	human skin metagenome	SRP237383	SRX7355424	SRR10678499	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814763&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814763&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	94-1-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	85655	51564310	2021-01-04	2021-01-04
