	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
154	SRR16946968	SRP346114	SAMN23151351	SRS11072076	SRX13138887	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-5		SINGLE	AMPLICON	GENOMIC	PCR	77403	32291550	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-5	H7.extendedFrags.fastq	5004192	29409de8f6f7dec9f4b5e1eb88ec46f9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/068/SRR16946968/SRR16946968.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/068/SRR16946968/SRR16946968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/068/SRR16946968/SRR16946968.fastq.gz							10977650	e6a0d8c097e1ad6f197fea7213909b4b	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/068/SRR16946968	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/068/SRR16946968	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/068/SRR16946968	bacH7		bacH7		2021-12-23
155	SRR16946971	SRP346114	SAMN23151385	SRS11072074	SRX13138885	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-39		SINGLE	AMPLICON	GENOMIC	PCR	86080	35770959	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-39	HP7.extendedFrags.fastq	5972533	f2b31c74e1c40756f1f5cef602c078be	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/071/SRR16946971/SRR16946971.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/071/SRR16946971/SRR16946971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/071/SRR16946971/SRR16946971.fastq.gz							11649474	1867ff7b6c34f9fd91e9e91f9cd802ba	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/071/SRR16946971	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/071/SRR16946971	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/071/SRR16946971	bacHP7		bacHP7		2021-12-23
156	SRR16946976	SRP346114	SAMN23151380	SRS11072069	SRX13138880	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-34		SINGLE	AMPLICON	GENOMIC	PCR	101741	42669649	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-34	HP2.extendedFrags.fastq	6737306	b53855ddae8d68e911e202ba30210a8e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/076/SRR16946976/SRR16946976.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/076/SRR16946976/SRR16946976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/076/SRR16946976/SRR16946976.fastq.gz							14416479	f31d325f3167aef6b9f2d6cd434545ac	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/076/SRR16946976	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/076/SRR16946976	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/076/SRR16946976	bacHP2		bacHP2		2021-12-23
157	SRR16946978	SRP346114	SAMN23151378	SRS11072066	SRX13138878	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-32		SINGLE	AMPLICON	GENOMIC	PCR	85037	35277990	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-32	H38.extendedFrags.fastq	8666966	a5c160cc388f51ea68ffa8e0a7aa3074	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/078/SRR16946978/SRR16946978.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/078/SRR16946978/SRR16946978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/078/SRR16946978/SRR16946978.fastq.gz							13081804	c38609a199811957c8dbfac34abbc097	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/078/SRR16946978	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/078/SRR16946978	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/078/SRR16946978	bacH38		bacH38		2021-12-23
158	SRR16946982	SRP346114	SAMN23151375	SRS11072063	SRX13138874	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-29		SINGLE	AMPLICON	GENOMIC	PCR	112548	47676699	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-29	H35.extendedFrags.fastq	8806933	0b7c9267df32ced3c7f8993784fde3a3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/082/SRR16946982/SRR16946982.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/082/SRR16946982/SRR16946982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/082/SRR16946982/SRR16946982.fastq.gz							16326854	b59ddd7f194f5c6d5f9c91bc4b8252cc	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/082/SRR16946982	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/082/SRR16946982	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/082/SRR16946982	bacH35		bacH35		2021-12-23
159	SRR16946986	SRP346114	SAMN23151371	SRS11072059	SRX13138870	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-25		SINGLE	AMPLICON	GENOMIC	PCR	94620	39379853	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-25	H31.extendedFrags.fastq	6417850	117892ecfe050c64a945904662719db7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/086/SRR16946986/SRR16946986.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/086/SRR16946986/SRR16946986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/086/SRR16946986/SRR16946986.fastq.gz							12693194	ef41129b03cdedbe45cf74e71d61da7f	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/086/SRR16946986	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/086/SRR16946986	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/086/SRR16946986	bacH31		bacH31		2021-12-23
160	SRR16946987	SRP346114	SAMN23151370	SRS11072058	SRX13138869	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-24		SINGLE	AMPLICON	GENOMIC	PCR	70000	29235979	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-24	H29.extendedFrags.fastq	4844986	0b924dfa37946ac15cb17ac6add996e8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/087/SRR16946987/SRR16946987.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/087/SRR16946987/SRR16946987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/087/SRR16946987/SRR16946987.fastq.gz							9970583	aa144bb3d6667cf8e4470c3de242f2aa	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/087/SRR16946987	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/087/SRR16946987	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/087/SRR16946987	bacH29		bacH29		2021-12-23
161	SRR16946991	SRP346114	SAMN23151349	SRS11072054	SRX13138865	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-3		SINGLE	AMPLICON	GENOMIC	PCR	75129	31061721	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-3	H4.extendedFrags.fastq	5159518	f19674352138efb1d843df0f7fb14999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/091/SRR16946991/SRR16946991.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/091/SRR16946991/SRR16946991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/091/SRR16946991/SRR16946991.fastq.gz							10596650	5dd8c63aff71a70f08e48657f0a2b78b	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/091/SRR16946991	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/091/SRR16946991	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/091/SRR16946991	bacH4		bacH4		2021-12-23
162	SRR16946993	SRP346114	SAMN23151365	SRS11072052	SRX13138863	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-19		SINGLE	AMPLICON	GENOMIC	PCR	78999	33055559	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-19	H23.extendedFrags.fastq	4860300	4aca7c0279acde81deb73fb805a4b7e9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/093/SRR16946993/SRR16946993.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/093/SRR16946993/SRR16946993.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/093/SRR16946993/SRR16946993.fastq.gz							11071702	df51f003675ddad091f5fa2690dd7a05	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/093/SRR16946993	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/093/SRR16946993	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/093/SRR16946993	bacH23		bacH23		2021-12-23
163	SRR16946999	SRP346114	SAMN23151521	SRS11072046	SRX13138857	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-175		SINGLE	AMPLICON	GENOMIC	PCR	80216	20759745	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-175	ITS-P36.extendedFrags.fastq	5065801	69aa7d0d4c61603bc3f9cec4b2fcfee0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/099/SRR16946999/SRR16946999.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/099/SRR16946999/SRR16946999.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/099/SRR16946999/SRR16946999.fastq.gz							7177902	4da39691373b0109dd283a8ba7ba810a	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/099/SRR16946999	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/099/SRR16946999	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/099/SRR16946999	funP36		funP36		2021-12-23
164	SRR16947011	SRP346114	SAMN23151443	SRS11072035	SRX13138846	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-97		SINGLE	AMPLICON	GENOMIC	PCR	73267	22033733	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-97	ITS-H7.extendedFrags.fastq	3595757	6049c357d8069481ad095778bb31eda0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/011/SRR16947011/SRR16947011.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/011/SRR16947011/SRR16947011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/011/SRR16947011/SRR16947011.fastq.gz							6987084	6e3742f60faf7ba5062c223430e78632	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/011/SRR16947011	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/011/SRR16947011	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/011/SRR16947011	funH7		funH7		2021-12-23
165	SRR16947013	SRP346114	SAMN23151441	SRS11072032	SRX13138844	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-95		SINGLE	AMPLICON	GENOMIC	PCR	75362	18894126	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-95	ITS-H4.extendedFrags.fastq	3282672	a3cf85ce5c979ef762408aeeb0e6153c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/013/SRR16947013/SRR16947013.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/013/SRR16947013/SRR16947013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/013/SRR16947013/SRR16947013.fastq.gz							6108754	926967d7af5afc55627d104aa48c7122	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/013/SRR16947013	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/013/SRR16947013	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/013/SRR16947013	funH4		funH4		2021-12-23
166	SRR16947025	SRP346114	SAMN23151430	SRS11072021	SRX13138832	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-84		SINGLE	AMPLICON	GENOMIC	PCR	101345	42043298	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-84	P33.extendedFrags.fastq	6862638	9e10d989b1bd3bec81594a0a6b31672c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/025/SRR16947025/SRR16947025.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/025/SRR16947025/SRR16947025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/025/SRR16947025/SRR16947025.fastq.gz							14192862	e62b61ceb8b118c34906a8c33b9497bb	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/025/SRR16947025	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/025/SRR16947025	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/025/SRR16947025	bacP33		bacP33		2021-12-23
167	SRR16947033	SRP346114	SAMN23151423	SRS11072013	SRX13138824	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-77		SINGLE	AMPLICON	GENOMIC	PCR	108127	45387883	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-77	P26.extendedFrags.fastq	7676574	205271c7ec09992bcfb68062b0197472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/033/SRR16947033/SRR16947033.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/033/SRR16947033/SRR16947033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/033/SRR16947033/SRR16947033.fastq.gz							15402739	572b0fcb04d9c57ad993d62749126ae7	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/033/SRR16947033	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/033/SRR16947033	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/033/SRR16947033	bacP26		bacP26		2021-12-23
168	SRR16947035	SRP346114	SAMN23151357	SRS11072011	SRX13138821	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-11		SINGLE	AMPLICON	GENOMIC	PCR	78209	32680810	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-11	H14.extendedFrags.fastq	4776093	67315bff873e2ca716c6af9aeca3f9d0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/035/SRR16947035/SRR16947035.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/035/SRR16947035/SRR16947035.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/035/SRR16947035/SRR16947035.fastq.gz							10880722	4a6937165a44d9788f60288b1f832ce8	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/035/SRR16947035	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/035/SRR16947035	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/035/SRR16947035	bacH14		bacH14		2021-12-23
169	SRR16947036	SRP346114	SAMN23151348	SRS11072009	SRX13138820	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-2		SINGLE	AMPLICON	GENOMIC	PCR	69519	28603641	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: 16S:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-2	H3.extendedFrags.fastq	5019635	078d1375437f75a95a7a8ec30be96250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/036/SRR16947036/SRR16947036.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/036/SRR16947036/SRR16947036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/036/SRR16947036/SRR16947036.fastq.gz							10035317	1e4513487a45a86eecc5f70456dc9cbe	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/036/SRR16947036	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/036/SRR16947036	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/036/SRR16947036	bacH3		bacH3		2021-12-23
170	SRR16947038	SRP346114	SAMN23151513	SRS11072006	SRX13138817	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-167		SINGLE	AMPLICON	GENOMIC	PCR	82395	22064715	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-167	ITS-P28.extendedFrags.fastq	3497196	f7ac910da3d660afa78f4db9234c941f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/038/SRR16947038/SRR16947038.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/038/SRR16947038/SRR16947038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/038/SRR16947038/SRR16947038.fastq.gz							6589914	a10b470e57b2796d28fefb2e4ae76c8a	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/038/SRR16947038	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/038/SRR16947038	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/038/SRR16947038	funP28		funP28		2021-12-23
171	SRR16947041	SRP346114	SAMN23151510	SRS11072003	SRX13138814	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-164		SINGLE	AMPLICON	GENOMIC	PCR	93960	25169267	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-164	ITS-P25.extendedFrags.fastq	4134711	6867f8c05656b26951a60c1e0cea40bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/041/SRR16947041/SRR16947041.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/041/SRR16947041/SRR16947041.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/041/SRR16947041/SRR16947041.fastq.gz							8076779	9ba8390553d63ffc73906f29dcc254dc	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/041/SRR16947041	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/041/SRR16947041	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/041/SRR16947041	funP25		funP25		2021-12-23
172	SRR16947042	SRP346114	SAMN23151509	SRS11072002	SRX13138813	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-163		SINGLE	AMPLICON	GENOMIC	PCR	88751	22346423	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-163	ITS-P24.extendedFrags.fastq	4134815	a6e4da0662147cd15351e0d977a195fe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/042/SRR16947042/SRR16947042.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/042/SRR16947042/SRR16947042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/042/SRR16947042/SRR16947042.fastq.gz							6964274	76289f4686caffc6c9f9b3a8a6db4ab7	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/042/SRR16947042	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/042/SRR16947042	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/042/SRR16947042	funP24		funP24		2021-12-23
173	SRR16947051	SRP346114	SAMN23151501	SRS11071993	SRX13138804	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-155		SINGLE	AMPLICON	GENOMIC	PCR	83140	20901718	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-155	ITS-P12.extendedFrags.fastq	3629079	b6faa29bfb146ab507e1cab47f558e06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/051/SRR16947051/SRR16947051.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/051/SRR16947051/SRR16947051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/051/SRR16947051/SRR16947051.fastq.gz							6594955	add84b90d09ccad3ea3b4b989d2d23a6	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/051/SRR16947051	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/051/SRR16947051	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/051/SRR16947051	funP12		funP12		2021-12-23
174	SRR16947053	SRP346114	SAMN23151499	SRS11071992	SRX13138802	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-153		SINGLE	AMPLICON	GENOMIC	PCR	59337	17103534	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-153	ITS-P10.extendedFrags.fastq	2324981	c80cc3f7a29857099ee48f29837fa83d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/053/SRR16947053/SRR16947053.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/053/SRR16947053/SRR16947053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/053/SRR16947053/SRR16947053.fastq.gz							3866310	61b6039d37ef5ff1b391ed061fbfabb6	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/053/SRR16947053	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/053/SRR16947053	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/053/SRR16947053	funP10		funP10		2021-12-23
175	SRR16947055	SRP346114	SAMN23151497	SRS11071989	SRX13138800	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-151		SINGLE	AMPLICON	GENOMIC	PCR	68140	15466879	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-151	ITS-P8.extendedFrags.fastq	2706683	2e798973584b3b29e5ec38d7805bac09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/055/SRR16947055/SRR16947055.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/055/SRR16947055/SRR16947055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/055/SRR16947055/SRR16947055.fastq.gz							4967200	da02f84a4a463d61bbd38aacf9c2385d	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/055/SRR16947055	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/055/SRR16947055	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/055/SRR16947055	funP8		funP8		2021-12-23
176	SRR16947061	SRP346114	SAMN23151492	SRS11071983	SRX13138794	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-146		SINGLE	AMPLICON	GENOMIC	PCR	83273	21780662	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-146	ITS-HP24.extendedFrags.fastq	4794603	c9117cc6daaa77257656560f713ad7d2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/061/SRR16947061/SRR16947061.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/061/SRR16947061/SRR16947061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/061/SRR16947061/SRR16947061.fastq.gz							7443221	4ed84f27ba396408b1b8a9cd4d8c0dee	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/061/SRR16947061	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/061/SRR16947061	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/061/SRR16947061	funHP24		funHP24		2021-12-23
177	SRR16947062	SRP346114	SAMN23151491	SRS11071982	SRX13138793	PRJNA780434	SRA1329116	256318	metagenome	ILLUMINA	Illumina HiSeq 2500	PKUMycology-145		SINGLE	AMPLICON	GENOMIC	PCR	75508	18709815	SUB10670632	2021-12-23	2021-12-23	Illumina HiSeq 2500 sequencing: ITS1:human nail	nail microbiome ITS and 16S	PRJNA780434	PKUMycology-145	ITS-HP23.extendedFrags.fastq	3282974	348f0c4b954d12099e6384079b162133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/062/SRR16947062/SRR16947062.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR169/062/SRR16947062/SRR16947062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/062/SRR16947062/SRR16947062.fastq.gz							5880064	6923d1afd585150694c220f35a22d08f	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/062/SRR16947062	fasp.sra.ebi.ac.uk:/vol1/srr/SRR169/062/SRR16947062	ftp.sra.ebi.ac.uk/vol1/srr/SRR169/062/SRR16947062	funHP23		funHP23		2021-12-23
