broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	library_name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	DESCRIPTION
NCBI	pda|conlans	SRS3666216	SAMN09715397	MET1878	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548958	SRR7688838-SRR7688839	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666216&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666216&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1878	2016-04-27	human skin	Mb-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	718961	181178172	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666217	SAMN09715398	MET1879	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548959	SRR7688840-SRR7688841	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666217&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666217&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1879	2016-04-27	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	149792	37747584	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666219	SAMN09715399	MET1880	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548960	SRR7688842-SRR7688845	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666219&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666219&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1880	2016-04-27	human skin	Ph-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	823531	207529812	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666218	SAMN09715400	MET1881	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548961	SRR7688846-SRR7688847	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666218&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666218&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1881	2016-04-27	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	865327	218062404	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666220	SAMN09715401	MET1882	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548962	SRR7688848	SRA757752	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666220&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666220&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET1882	2016-04-27	human skin	Vf-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	280947	70798644	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666185	SAMN09715402	MET2075	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548922	SRR7688766-SRR7688767	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666185&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666185&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2075	2016-08-10	human skin	Ac-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	810029	204127308	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666184	SAMN09715403	MET2076	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548923	SRR7688768	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666184&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666184&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2076	2016-08-10	human skin	Hp-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	237877	59945004	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666186	SAMN09715404	MET2077	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548924	SRR7688769-SRR7688770	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666186&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666186&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2077	2016-08-10	human skin	Ic-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3886036	979281072	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666187	SAMN09715405	MET2078	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548925	SRR7688771	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666187&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666187&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2078	2016-08-10	human skin	Mb-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	148055	37309860	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666188	SAMN09715406	MET2080	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548926	SRR7688772-SRR7688773	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666188&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666188&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2080	2016-08-10	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2205927	555893604	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666189	SAMN09715407	MET2081	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548927	SRR7688774,SRR7688776-SRR7688777	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666189&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666189&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2081	2016-08-10	human skin	Ph-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	608792	153415584	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666190	SAMN09715408	MET2082	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548928	SRR7688778-SRR7688780	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666190&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666190&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2082	2016-08-10	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	227662	57370824	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666191	SAMN09715409	MET2083	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548930	SRR7688781-SRR7688783	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666191&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666191&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2083	2016-08-10	human skin	Vf-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	844988	212936976	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666152	SAMN09715410	MET2032	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548889	SRR7688715-SRR7688716	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666152&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666152&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2032	2016-10-26	human skin	Ac-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1034888	260791776	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666153	SAMN09715411	MET2033	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548890	SRR7688717-SRR7688718	SRA757748	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666153&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666153&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2033	2016-10-26	human skin	Hp-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2232508	562592016	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666154	SAMN09715412	MET2034	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548891	SRR7688719-SRR7688720	SRA757749	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666154&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666154&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2034	2016-10-26	human skin	Ic-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	403627	101714004	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666155	SAMN09715413	MET2035	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548892	SRR7688721	SRA757749	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666155&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666155&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2035	2016-10-26	human skin	Mb-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1394729	351471708	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666156	SAMN09715414	MET2036	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548893	SRR7688722	SRA757749	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666156&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666156&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2036	2016-10-26	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4998849	1259709948	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666157	SAMN09715415	MET2037	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548894	SRR7688723-SRR7688724	SRA757749	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666157&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666157&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2037	2016-10-26	human skin	Ph-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	15557151	3920402052	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666158	SAMN09715416	MET2038	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548895	SRR7688725-SRR7688726	SRA757749	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666158&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666158&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2038	2016-10-26	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	77386	19501272	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666159	SAMN09715417	MET2039	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548896	SRR7688727	SRA757749	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666159&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666159&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2039	2016-10-26	human skin	Vf-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	5504838	1387219176	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666192	SAMN09715418	MET2085	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548931	SRR7688784	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666192&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666192&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2085	2016-07-06	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2738539	690111828	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666193	SAMN09715419	MET2086	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548932	SRR7688785	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666193&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666193&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2086	2016-07-06	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	159748	40256496	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666194	SAMN09715420	MET2088	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548933	SRR7688786-SRR7688788	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666194&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666194&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2088	2016-09-13	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	22898875	5770516500	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666196	SAMN09715421	MET2089	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548934	SRR7688789-SRR7688790,SRR7688792	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666196&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666196&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2089	2016-09-13	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	19067376	4804978752	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666195	SAMN09715422	MET2090	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548935	SRR7688793	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666195&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666195&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2090	2013-07-08	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	23424890	5903072280	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666197	SAMN09715423	MET2091	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548936	SRR7688794	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666197&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666197&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2091	2013-07-08	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	11708277	2950485804	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666198	SAMN09715424	MET2092	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548937	SRR7688795-SRR7688796	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666198&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666198&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2092	2013-03-12	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1540972	388324944	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666200	SAMN09715425	MET2093	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548939	SRR7688797	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666200&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666200&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2093	2013-03-12	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1430775	360555300	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666202	SAMN09715426	MET2095	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548940	SRR7688798	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666202&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666202&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2095	2013-08-06	human skin	Pc-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4061990	1023621480	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666201	SAMN09715427	MET2096	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4548941	SRR7688799	SRA757751	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666201&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666201&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2096	2013-08-06	human skin	Ra-R	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2063852	520090704	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666279	SAMN09715428	MET2098	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4549025	SRR7688913-SRR7688915	SRA757787	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666279&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666279&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2098	2015-11-25	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1220253	307503756	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666280	SAMN09715429	MET2099	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4549026	SRR7688916	SRA757787	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666280&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666280&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2099	2015-11-25	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1632609	411417468	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666281	SAMN09715430	MET2101	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4549027	SRR7688917-SRR7688918	SRA757787	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666281&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666281&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2101	2016-07-13	human skin	Pc-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	8628498	2174381496	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3666282	SAMN09715431	MET2102	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4549028	SRR7688919	SRA757787	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666282&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3666282&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	MET2102	2016-07-13	human skin	Ra-R	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3635062	916035624	2018-08-14	2018-08-14	
NCBI	pda|conlans	SRS3897313	SAMN10173326	VRNA_034	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823444	SRR7992313-SRR7992314	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897313&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897313&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_034	2011-02-15	human skin	Ac/Pc/Ic	Sc	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	8887138	2239558776	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897490	SAMN10173327	VRNA_186	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823642	SRR7992536-SRR7992537	SRA791468	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897490&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897490&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_186	2011-02-15	human skin	Head	Sc	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	5829325	1468989900	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897314	SAMN10173328	VRNA_035	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823445	SRR7992315,SRR7992317	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897314&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897314&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_035	2011-08-16	human skin	Ac/Pc/Ic	Sc	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6844214	1724741928	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897493	SAMN10173329	VRNA_187	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823643	SRR7992538-SRR7992539	SRA791468	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897493&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897493&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_187	2011-08-16	human skin	Head	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2333375	588010500	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897482	SAMN10173330	VRNA_109	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823635	SRR7992520-SRR7992521	SRA791468	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897482&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897482&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_109	2016-03-24	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	241737	60917724	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897669	SAMN10173331	VRNA_225	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823842	SRR7992819-SRR7992820	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897669&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897669&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_225	2016-03-24	human skin	Ac/Pc/Ic	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	28940771	7293074292	2018-10-11	2018-10-11	library constructed from cDNA
