broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	host	collection_date	geo_loc_name	lat_lon	replicate	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	pda|qiuchuangzhao	SRS5650412	SAMN13290300	204.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142276	SRR10447633	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650412&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650412&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	204 time 1	Metagenome or environmental	18375	7900821	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650413	SAMN13290301	204.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142277	SRR10447632	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650413&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650413&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	204 time 2	Metagenome or environmental	19531	8429077	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650414	SAMN13290302	224.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142278	SRR10447631	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650414&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650414&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	224 time 1	Metagenome or environmental	19937	8653106	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650415	SAMN13290303	224.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142279	SRR10447630	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650415&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650415&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	224 time 2	Metagenome or environmental	18872	8178332	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650416	SAMN13290304	290.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142280	SRR10447629	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650416&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650416&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	290 time 1	Metagenome or environmental	18011	7792947	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650417	SAMN13290305	290.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142281	SRR10447628	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650417&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650417&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	290 time 2	Metagenome or environmental	18214	7911180	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650418	SAMN13290306	292.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142282	SRR10447627	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650418&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650418&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	292 time 1	Metagenome or environmental	21482	9148678	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650419	SAMN13290307	292.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142283	SRR10447626	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650419&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650419&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	292 time 2	Metagenome or environmental	21877	9438430	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650305	SAMN13290308	346.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142169	SRR10447740	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650305&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650305&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	346 time 1	Metagenome or environmental	21549	9289015	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650306	SAMN13290309	346.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142170	SRR10447739	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650306&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650306&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	346 time 2	Metagenome or environmental	12821	5126283	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650307	SAMN13290310	51.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142171	SRR10447738	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650307&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650307&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	51 time 1	Metagenome or environmental	19540	8357874	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650308	SAMN13290311	51.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142172	SRR10447737	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650308&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650308&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	51 time 2	Metagenome or environmental	19496	8350979	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650309	SAMN13290312	734.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142173	SRR10447736	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650309&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650309&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	734 time 1	Metagenome or environmental	20934	9071141	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650310	SAMN13290313	734.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142174	SRR10447735	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650310&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650310&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	734 time 2	Metagenome or environmental	19632	8421774	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650311	SAMN13290314	741.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142175	SRR10447734	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650311&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650311&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	741 time 1	Metagenome or environmental	20471	8926238	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650312	SAMN13290315	741.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142176	SRR10447733	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650312&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650312&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	741 time 2	Metagenome or environmental	21485	9344654	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650313	SAMN13290316	905.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142177	SRR10447732	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650313&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650313&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	905 time 1	Metagenome or environmental	21218	9117845	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650314	SAMN13290317	905.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142178	SRR10447731	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650314&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650314&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	905 time 2	Metagenome or environmental	21293	9210124	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650316	SAMN13290318	961.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142180	SRR10447729	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650316&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650316&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	961 time 1	Metagenome or environmental	20139	8744857	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650317	SAMN13290319	961.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142181	SRR10447728	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650317&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650317&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	961 time 2	Metagenome or environmental	21568	9324569	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650318	SAMN13290320	977.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142182	SRR10447727	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650318&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650318&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	977 time 1	Metagenome or environmental	18964	8153582	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650319	SAMN13290321	977.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142183	SRR10447726	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650319&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650319&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	977 time 2	Metagenome or environmental	18582	7984578	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650320	SAMN13290322	993.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142184	SRR10447725	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650320&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650320&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	993 time 1	Metagenome or environmental	19765	8578410	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650321	SAMN13290323	993.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142185	SRR10447724	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650321&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650321&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	993 time 2	Metagenome or environmental	21083	9165299	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650322	SAMN13290324	997.0	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142186	SRR10447723	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650322&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650322&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	997 time 1	Metagenome or environmental	21998	9484963	2020-09-15	2020-09-15
NCBI	pda|qiuchuangzhao	SRS5650323	SAMN13290325	997.2	human skin metagenome	539655	human skin metagenome	SRP230017	SRX7142187	SRR10447722	SRA996410	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650323&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5650323&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Homo sapiens	2016	China:Beijing	missing	997 time 2	Metagenome or environmental	21746	9325006	2020-09-15	2020-09-15
